Zeit (ms),Voltage
26.6244156,0.5595472
26.6743676,0.5595472
26.7243196,0.5595472
26.7742716,0.5595472
26.82422359,0.5595472
26.87417559,0.5781865
26.92412759,0.5595472
26.97407959,0.5595472
27.02403159,0.5595472
27.07398359,0.5595472
27.12393559,0.5595472
27.17388759,0.5595472
27.22383959,0.5595472
27.27379159,0.5595472
27.32374359,0.5595472
27.37369559,0.5595472
27.42364759,0.5595472
27.47359958,0.5595472
27.52355158,0.5595472
27.57350358,0.5595472
27.62345558,0.5595472
27.67340758,0.5595472
27.72335958,0.5595472
27.77331158,0.5781865
27.82326358,0.5595472
27.87321558,0.5595472
27.92316758,0.5781865
27.97311958,0.5595472
28.02307158,0.5595472
28.07302358,0.5595472
28.12297557,0.5781865
28.17292757,0.5595472
28.22287957,0.5781865
28.27283157,0.5595472
28.32278357,0.5595472
28.37273557,0.5595472
28.42268757,0.5595472
28.47263957,0.5595472
28.52259157,0.5595472
28.57254357,0.5595472
28.62249557,0.5595472
28.67244757,0.5595472
28.72239957,0.5595472
28.77235156,0.5595472
28.82230356,0.5595472
28.87225556,0.5595472
28.92220756,0.5595472
28.97215956,0.5595472
29.02211156,0.5595472
29.07206356,0.5595472
29.12201556,0.5595472
29.17196756,0.5595472
29.22191956,0.5595472
29.27187156,0.5595472
29.32182356,0.5595472
29.37177556,0.5595472
29.42172756,0.5781865
29.47167955,0.5595472
29.52163155,0.5595472
29.57158355,0.5595472
29.62153555,0.5595472
29.67148755,0.5595472
29.72143955,0.5595472
29.77139155,0.5595472
29.82134355,0.5595472
29.87129555,0.5595472
29.92124755,0.5595472
29.97119955,0.5595472
30.02115155,0.5595472
30.07110355,0.5595472
30.12105554,0.5595472
30.17100754,0.5595472
30.22095954,0.5595472
30.27091154,0.5595472
30.32086354,0.540908
30.37081554,0.5595472
30.42076754,0.5595472
30.47071954,0.5595472
30.52067154,0.5781865
30.57062354,0.5781865
30.62057554,0.5781865
30.67052754,0.540908
30.72047954,0.5595472
30.77043153,0.5595472
30.82038353,0.5595472
30.87033553,0.5595472
30.92028753,0.5595472
30.97023953,0.5595472
31.02019153,0.5595472
31.07014353,0.5595472
31.12009553,0.5595472
31.17004753,0.5595472
31.21999953,0.5595472
31.26995153,0.5595472
31.31990353,0.5595472
31.36985553,0.5595472
31.41980752,0.5595472
31.46975952,0.5595472
31.51971152,0.5781865
31.56966352,0.5595472
31.61961552,0.5595472
31.66956752,0.5595472
31.71951952,0.5595472
31.76947152,0.5595472
31.81942352,0.5595472
31.86937552,0.5595472
31.91932752,0.5595472
31.96927952,0.5595472
32.01923152,0.5595472
32.06918351,0.5595472
32.11913551,0.5595472
32.16908751,0.5595472
32.21903951,0.5595472
32.26899151,0.5595472
32.31894351,0.5595472
32.36889551,0.5595472
32.41884751,0.5595472
32.46879951,0.5595472
32.51875151,0.5595472
32.56870351,0.5595472
32.61865551,0.5595472
32.66860751,0.5595472
32.71855951,0.5595472
32.7685115,0.5595472
32.8184635,0.5595472
32.8684155,0.5781865
32.9183675,0.5595472
32.9683195,0.5595472
33.0182715,0.5595472
33.0682235,0.5595472
33.1181755,0.5595472
33.1681275,0.5595472
33.2180795,0.5781865
33.2680315,0.5595472
33.3179835,0.5595472
33.3679355,0.5781865
33.41788749,0.5595472
33.46783949,0.5781865
33.51779149,0.5595472
33.56774349,0.5595472
33.61769549,0.5595472
33.66764749,0.5595472
33.71759949,0.5595472
33.76755149,0.5595472
33.81750349,0.5595472
33.86745549,0.5595472
33.91740749,0.5595472
33.96735949,0.5595472
34.01731149,0.5595472
34.06726348,0.5595472
34.11721548,0.5595472
34.16716748,0.5595472
34.21711948,0.5595472
34.26707148,0.5595472
34.31702348,0.5595472
34.36697548,0.5595472
34.41692748,0.5595472
34.46687948,0.5595472
34.51683148,0.5781865
34.56678348,0.5595472
34.61673548,0.5595472
34.66668748,0.5595472
34.71663947,0.5595472
34.76659147,0.5595472
34.81654347,0.5595472
34.86649547,0.5595472
34.91644747,0.5595472
34.96639947,0.5595472
35.01635147,0.5595472
35.06630347,0.5595472
35.11625547,0.5595472
35.16620747,0.5595472
35.21615947,0.5595472
35.26611147,0.5595472
35.31606347,0.5595472
35.36601547,0.5595472
35.41596746,0.5595472
35.46591946,0.5595472
35.51587146,0.5781865
35.56582346,0.5595472
35.61577546,0.5595472
35.66572746,0.5781865
35.71567946,0.5595472
35.76563146,0.540908
35.81558346,0.5595472
35.86553546,0.5595472
35.91548746,0.5595472
35.96543946,0.5595472
36.01539146,0.5595472
36.06534345,0.5595472
36.11529545,0.5595472
36.16524745,0.5595472
36.21519945,0.5595472
36.26515145,0.5595472
36.31510345,0.5595472
36.36505545,0.5595472
36.41500745,0.5595472
36.46495945,0.5595472
36.51491145,0.5595472
36.56486345,0.5595472
36.61481545,0.5595472
36.66476745,0.5595472
36.71471944,0.5595472
36.76467144,0.5595472
36.81462344,0.5595472
36.86457544,0.5595472
36.91452744,0.5595472
36.96447944,0.5595472
37.01443144,0.5595472
37.06438344,0.5595472
37.11433544,0.5595472
37.16428744,0.5595472
37.21423944,0.5595472
37.26419144,0.5595472
37.31414344,0.5781865
37.36409543,0.5781865
37.41404743,0.5595472
37.46399943,0.5595472
37.51395143,0.5595472
37.56390343,0.5595472
37.61385543,0.5595472
37.66380743,0.5595472
37.71375943,0.5595472
37.76371143,0.5595472
37.81366343,0.5595472
37.86361543,0.5595472
37.91356743,0.5595472
37.96351943,0.5595472
38.01347143,0.5595472
38.06342342,0.5595472
38.11337542,0.5595472
38.16332742,0.5595472
38.21327942,0.5595472
38.26323142,0.5595472
38.31318342,0.5595472
38.36313542,0.5781865
38.41308742,0.5781865
38.46303942,0.5595472
38.51299142,0.5595472
38.56294342,0.5595472
38.61289542,0.5595472
38.66284742,0.5595472
38.71279941,0.5595472
38.76275141,0.5595472
38.81270341,0.5595472
38.86265541,0.5595472
38.91260741,0.5595472
38.96255941,0.5595472
39.01251141,0.5595472
39.06246341,0.5595472
39.11241541,0.5595472
39.16236741,0.5595472
39.21231941,0.5595472
39.26227141,0.5595472
39.31222341,0.5595472
39.3621754,0.5595472
39.4121274,0.5595472
39.4620794,0.5595472
39.5120314,0.5595472
39.5619834,0.5595472
39.6119354,0.5595472
39.6618874,0.5595472
39.7118394,0.5595472
39.7617914,0.5595472
39.8117434,0.5595472
39.8616954,0.5595472
39.9116474,0.5595472
39.9615994,0.5595472
40.01155139,0.5595472
40.06150339,0.5595472
40.11145539,0.5595472
40.16140739,0.5595472
40.21135939,0.5595472
40.26131139,0.5595472
40.31126339,0.5595472
40.36121539,0.5595472
40.41116739,0.5781865
40.46111939,0.5595472
40.51107139,0.5595472
40.56102339,0.5595472
40.61097539,0.5595472
40.66092739,0.5595472
40.71087938,0.5595472
40.76083138,0.5781865
40.81078338,0.5595472
40.86073538,0.5595472
40.91068738,0.5781865
40.96063938,0.5595472
41.01059138,0.5595472
41.06054338,0.5781865
41.11049538,0.5595472
41.16044738,0.5781865
41.21039938,0.5595472
41.26035138,0.5595472
41.31030338,0.5595472
41.36025537,0.5595472
41.41020737,0.5595472
41.46015937,0.5595472
41.51011137,0.5595472
41.56006337,0.5595472
41.61001537,0.5595472
41.65996737,0.5595472
41.70991937,0.5595472
41.75987137,0.5595472
41.80982337,0.5595472
41.85977537,0.5595472
41.90972737,0.5595472
41.95967937,0.5595472
42.00963136,0.5595472
42.05958336,0.5595472
42.10953536,0.5595472
42.15948736,0.5595472
42.20943936,0.5595472
42.25939136,0.5595472
42.30934336,0.5595472
42.35929536,0.5781865
42.40924736,0.5595472
42.45919936,0.5781865
42.50915136,0.5595472
42.55910336,0.5595472
42.60905536,0.5595472
42.65900735,0.5595472
42.70895935,0.5595472
42.75891135,0.5595472
42.80886335,0.5595472
42.85881535,0.5595472
42.90876735,0.5595472
42.95871935,0.5595472
43.00867135,0.5595472
43.05862335,0.5595472
43.10857535,0.5595472
43.15852735,0.5595472
43.20847935,0.5595472
43.25843135,0.5781865
43.30838334,0.5595472
43.35833534,0.5595472
43.40828734,0.5595472
43.45823934,0.5595472
43.50819134,0.5595472
43.55814334,0.5595472
43.60809534,0.5595472
43.65804734,0.5595472
43.70799934,0.5595472
43.75795134,0.5595472
43.80790334,0.5595472
43.85785534,0.5595472
43.90780734,0.5595472
43.95775934,0.5595472
44.00771133,0.5595472
44.05766333,0.5595472
44.10761533,0.5595472
44.15756733,0.5595472
44.20751933,0.5595472
44.25747133,0.5595472
44.30742333,0.5595472
44.35737533,0.5595472
44.40732733,0.5595472
44.45727933,0.5595472
44.50723133,0.5595472
44.55718333,0.5595472
44.60713533,0.5595472
44.65708732,0.5595472
44.70703932,0.5595472
44.75699132,0.5595472
44.80694332,0.5595472
44.85689532,0.540908
44.90684732,0.5595472
44.95679932,0.5595472
45.00675132,0.5595472
45.05670332,0.5595472
45.10665532,0.5595472
45.15660732,0.5595472
45.20655932,0.5595472
45.25651132,0.5595472
45.30646331,0.5595472
45.35641531,0.5781865
45.40636731,0.5595472
45.45631931,0.5595472
45.50627131,0.5781865
45.55622331,0.5595472
45.60617531,0.5595472
45.65612731,0.5595472
45.70607931,0.5595472
45.75603131,0.5595472
45.80598331,0.5595472
45.85593531,0.5595472
45.90588731,0.5781865
45.9558393,0.5781865
46.0057913,0.5595472
46.0557433,0.5781865
46.1056953,0.5781865
46.1556473,0.5595472
